year,Base case cost,Modeled non-residential energy efficiency
2017,6268.6948918,7027.23023276
2018,6677.70373809,7392.54430775
2019,7269.49740457,7938.47610341
2020,7546.56791335,8176.02343678
2021,7743.51099345,8336.00150518
2022,7888.64316472,8445.70500705
2023,7981.96442715,8505.11556519
2024,8073.35683724,8563.84653881
2025,8166.67809967,8624.73510393
2026,8297.65201101,8723.73869279
2027,8403.20268103,8798.26620259
2028,8482.36568353,8847.58763625
2029,8601.1101873,8936.40246848
2030,8667.07935606,8974.09355308
2031,8799.01769357,9077.133435
