year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,3711.73,195116.99,95452.7,3233.79,88144.93,99388.08
2018,3994.28,209078.08,100017.97,3409.68,92544.52,104348.86
2019,4365.85,227447.93,106024.9,3640.17,98333.46,110876.19
2020,4544.96,235898.07,108788.09,3752.71,100996.37,113878.76
2021,4673.79,241776.42,110710.31,3834.32,102848.83,115967.51
2022,4768.51,246185.19,112151.97,3893.87,104238.18,117534.07
2023,4836.97,249124.36,113113.08,3937.85,105164.41,118578.44
2024,4893.54,251696.14,113954.05,3973.59,105974.86,119492.27
2025,4957.01,254635.32,114915.16,4013.44,106901.09,120536.64
2026,5043.1,258309.29,116116.54,4068.66,108058.87,121842.11
2027,5112.77,261248.47,117077.65,4113.42,108985.1,122886.48
2028,5173.79,263820.25,117918.62,4152.59,109795.55,123800.31
2029,5247.83,267126.82,118999.87,4199.36,110837.56,124975.23
2030,5299.84,269331.21,119720.7,4232.62,111532.23,125758.51
2031,5372.67,272637.78,120801.95,4278.35,112574.24,126933.43
