year,Base case diesel consumed,Modeled non-residential ashp
2017,5070.08050646,-5951.83362699
2018,5070.08050646,-5951.83362699
2019,5070.08050646,-5951.83362699
2020,5070.08050646,-5951.83362699
2021,5070.08050646,-5951.83362699
2022,5070.08050646,-5951.83362699
2023,5070.08050646,-5951.83362699
2024,5070.08050646,-5951.83362699
2025,5070.08050646,-5951.83362699
2026,5070.08050646,-5951.83362699
2027,5070.08050646,-5951.83362699
2028,5070.08050646,-5951.83362699
2029,5070.08050646,-5951.83362699
2030,5070.08050646,-5951.83362699
2031,5070.08050646,-5951.83362699
