year,Base case cost,Modeled residential energy efficiency
2017,4182203.17974,3963371.89419
2018,4407905.29133,4147295.04984
2019,4739421.16631,4418463.54401
2020,4879783.9353,4530973.6757
2021,4963109.74492,4594183.69172
2022,5029614.90476,4645215.16417
2023,5057508.04204,4662276.72028
2024,5078562.57477,4675594.40932
2025,5116660.75254,4702861.00592
2026,5151122.17114,4724943.47461
2027,5187937.72085,4750927.44314
2028,5207038.71237,4762291.59097
2029,5275686.8783,4818560.80699
2030,5306334.7366,4841471.8216
2031,5362409.93329,4885168.06838
2032,5401505.82473,4910337.64117
2033,5431112.98941,4927565.85594
2034,5481065.10174,4963591.64963
2035,5492227.59687,4965469.93232
2036,5553923.90338,5013239.92018
