year,population
2003,206.0
2004,238.0
2005,240.0
2006,291.0
2007,290.0
2008,294.0
2009,297.0
2010,303.0
2011,295.0
2012,293.0
2013,292.0
2014,292.0
2015,292.0
2016,291.0
2017,290.0
2018,289.0
2019,288.0
2020,287.0
2021,285.0
2022,284.0
2023,282.0
2024,279.0
2025,277.0
2026,275.0
2027,273.0
2028,271.0
2029,267.0
2030,264.0
2031,261.0
2032,259.0
2033,257.0
2034,255.0
2035,254.0
2036,252.0
2037,249.0
2038,247.0
2039,245.0
2040,243.0
