year,Base case cost,Modeled wind power
2019,178770.106442,
2020,191391.227819,
2021,200987.272717,
2022,207938.186875,
2023,213632.543188,
2024,219156.245905,
2025,225632.227886,
2026,232676.51854,
2027,238998.751291,
2028,244821.097801,
2029,251879.877912,
2030,256907.719236,
2031,265076.552691,
2032,272630.389225,
2033,280643.86351,
2034,288758.763988,
2035,295122.855168,
2036,304046.750289,
2037,311363.925703,
2038,320680.646082,
