year,population
2003,270.0
2004,273.0
2005,287.0
2006,277.0
2007,282.0
2008,280.0
2009,269.0
2010,277.0
2011,290.0
2012,295.0
2013,299.0
2014,303.0
2015,307.0
2016,311.0
2017,318.0
2018,322.0
2019,327.0
2020,333.0
2021,337.0
2022,342.0
2023,346.0
2024,352.0
2025,357.0
2026,362.0
2027,368.0
2028,373.0
2029,378.0
2030,383.0
2031,388.0
2032,394.0
2033,399.0
2034,404.0
2035,409.0
2036,415.0
2037,421.0
2038,428.0
2039,434.0
2040,441.0
