year,Base case cost,Modeled residential energy efficiency
2017,118955.012406,116552.909195
2018,125747.857949,121785.831026
2019,143916.028435,137902.488932
2020,148721.963154,141544.741408
2021,152192.916006,144070.686953
2022,154862.879739,145930.476959
2023,156731.854352,147123.890891
2024,158066.836218,147875.901938
2025,159935.810831,149087.054251
2026,162071.781817,150531.953819
2027,163940.75643,151760.022798
2028,165275.738297,152545.876668
2029,167411.709283,154015.26725
2030,168746.691149,154816.875991
2031,170882.662135,156301.652179
