year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,36855.52,164348.19,167483.3,15871.83,89655.97,160103.43
2018,39235.38,175191.44,177180.39,16580.06,93358.68,166715.55
2019,42447.23,189762.06,197222.07,17514.57,98334.19,179883.53
2020,43873.79,196539.09,210740.76,18014.26,100648.38,188500.64
2021,44880.79,201283.01,215296.0,18354.71,102268.32,191534.56
2022,45652.79,205010.38,226388.97,18640.23,103541.13,198428.08
2023,46134.69,207382.34,228744.78,18830.59,104351.09,199980.32
2024,46541.13,209415.45,238423.11,18999.84,105045.35,205886.05
2025,47020.76,211787.41,240857.1,19191.76,105855.32,207473.57
2026,47628.42,214837.08,251824.32,19446.61,106896.71,214170.54
2027,48103.16,217209.04,254336.5,19642.42,107706.67,215793.33
2028,48501.93,219242.15,256489.8,19817.7,108400.93,217184.3
2029,49050.85,221952.96,267433.23,20034.76,109326.61,223800.63
2030,49374.57,223647.22,269283.49,20188.43,109905.16,224984.97
2031,49997.76,226696.89,280842.71,20426.58,110946.54,231949.05
2032,50619.59,229746.55,284273.72,20665.63,111987.93,234126.21
2033,51217.7,232796.22,296134.52,20926.33,113029.32,241226.36
2034,51901.42,236184.73,300058.46,21197.68,114186.42,243695.83
2035,52294.65,238217.84,311021.33,21375.93,114880.67,250181.13
2036,52877.26,241267.51,314653.4,21649.5,115922.06,252449.01
2037,53268.59,243300.62,325850.84,21828.88,116616.32,259040.15
2038,53953.1,246689.13,329998.17,22097.85,117773.41,261610.41
2039,54416.32,249061.09,332901.3,22300.39,118583.38,263409.59
2040,55150.44,252788.46,346552.18,22612.51,119856.19,271457.21
