year,Base case diesel consumed,Modeled non-residential ashp
2017,21070.5636361,2413.03243836
2018,21070.5636361,2413.03243836
2019,21070.5636361,2413.03243836
2020,21070.5636361,2413.03243836
2021,21070.5636361,2413.03243836
2022,21070.5636361,2413.03243836
2023,21070.5636361,2413.03243836
2024,21070.5636361,2413.03243836
2025,21070.5636361,2413.03243836
2026,21070.5636361,2413.03243836
2027,21070.5636361,2413.03243836
2028,21070.5636361,2413.03243836
2029,21070.5636361,2413.03243836
2030,21070.5636361,2413.03243836
2031,21070.5636361,2413.03243836
