year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,40505.78,98029.67,94947.09,38888.35,41277.7,35979.85
2018,43529.31,105345.55,100240.06,41246.61,43779.73,38160.75
2019,47712.68,115467.14,114592.04,44653.39,47393.76,43485.2
2020,49677.98,120220.79,118256.02,46226.71,49061.78,45015.65
2021,51050.87,123541.16,120815.25,47363.19,50266.46,46120.98
2022,52076.55,126020.37,122726.15,48238.39,51193.14,46971.23
2023,52786.45,127735.89,124048.42,48851.27,51841.81,47566.41
2024,53363.81,129130.45,125123.3,49289.69,52305.15,47991.54
2025,54069.13,130834.9,126437.05,49902.57,52953.82,48586.72
2026,54923.25,132899.06,128028.04,50603.01,53695.16,49266.92
2027,55630.74,134609.05,129346.05,51215.69,54343.83,49862.1
2028,56221.46,136036.81,130446.52,51653.46,54807.17,50287.22
2029,57018.19,137957.09,131926.61,52357.39,55548.51,50967.42
2030,57507.53,139135.82,132835.14,52797.75,56011.85,51392.55
2031,58382.63,141249.78,134464.52,53498.84,56753.19,52072.75
2032,59253.58,143358.22,136089.64,54284.14,57587.2,52837.98
2033,60137.66,145499.85,137740.34,54981.08,58328.54,53518.18
2034,61071.85,147763.24,139484.89,55765.05,59162.55,54283.41
2035,61647.22,149157.79,140559.77,56287.43,59718.56,54793.56
2036,62579.97,151415.64,142300.05,57072.82,60552.56,55558.79
2037,63156.36,152810.2,143374.93,57596.91,61108.57,56068.94
2038,64098.23,155090.18,145132.28,58382.24,61942.58,56834.17
2039,64821.79,156844.44,146484.41,58991.17,62591.25,57429.35
2040,65846.71,159329.18,148399.57,59948.56,63610.6,58364.63
