year,Base case cost,Modeled residential energy efficiency
2017,130926.9448,121868.032012
2018,138400.807967,127623.765845
2019,158077.23893,145069.270977
2020,163271.669457,149038.185196
2021,166936.235934,151751.521516
2022,169697.386326,153725.540373
2023,171614.836175,155005.381162
2024,173114.842455,155934.878904
2025,175023.761512,157223.019113
2026,177294.956605,158813.741676
2027,179208.141058,160119.208972
2028,180733.739713,161096.318274
2029,182894.034514,162623.26771
2030,184227.690356,163467.817717
2031,186537.274011,165120.889419
2032,188927.617576,166861.931961
2033,191258.528211,168543.41137
2034,193768.30286,170387.034563
2035,195353.334445,171473.073989
2036,197858.843697,173324.841405
