year,population
2003,143.0
2004,130.0
2005,116.0
2006,118.0
2007,112.0
2008,122.0
2009,112.0
2010,126.0
2011,117.0
2012,116.0
2013,115.0
2014,113.0
2015,112.0
2016,111.0
2017,110.0
2018,109.0
2019,107.0
2020,106.0
2021,105.0
2022,103.0
2023,102.0
2024,100.0
2025,99.0
2026,98.0
2027,97.0
2028,96.0
2029,94.0
2030,93.0
2031,92.0
2032,91.0
2033,90.0
2034,90.0
2035,89.0
2036,88.0
2037,87.0
2038,86.0
2039,85.0
2040,84.0
