year,Base case cost,Modeled water and wastewater efficiency
2017,0.0,5430.62206796
2018,0.0,5430.62206796
2019,0.0,5430.62206796
2020,0.0,5430.62206796
2021,0.0,5430.62206796
2022,0.0,5430.62206796
2023,0.0,5430.62206796
2024,0.0,5430.62206796
2025,0.0,5430.62206796
2026,0.0,5430.62206796
2027,0.0,5430.62206796
2028,0.0,5430.62206796
2029,0.0,5430.62206796
2030,0.0,5430.62206796
2031,0.0,5430.62206796
