year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,58802.41,288146.64,450613.92,73999.48,284283.4,288468.15
2018,63557.79,311439.68,476242.75,78028.37,299741.86,304154.16
2019,69942.01,342701.38,510639.32,83440.25,320488.74,325206.44
2020,72947.74,357412.77,526825.95,85990.28,330251.98,335113.39
2021,75077.86,367833.34,538291.47,87799.05,337167.6,342130.82
2022,76580.48,375189.04,546384.78,89073.3,342049.22,347084.3
2023,77707.11,380705.81,552454.77,90028.17,345710.43,350799.4
2024,78584.21,384996.63,565623.39,90772.85,348558.04,357492.04
2025,79587.1,389900.43,571100.73,91625.1,351812.46,360829.87
2026,80968.86,396643.15,578632.08,92803.6,356287.27,365419.38
2027,82100.08,402159.92,584794.1,93769.38,359948.49,369174.43
2028,82982.07,406450.74,589586.77,94525.67,362796.1,372095.03
2029,84115.15,411967.52,604646.23,95495.75,366457.31,379848.49
2030,84872.06,415645.36,608815.59,96146.02,368898.12,382378.5
2031,86254.05,422388.09,616459.42,97324.57,373372.94,387016.83
2032,87636.34,429130.81,624103.25,98503.72,377847.76,391655.17
2033,88893.95,435260.55,631052.19,99577.92,381915.77,395871.84
2034,90401.15,442616.25,648799.62,100862.31,386797.39,405152.18
2035,91282.36,446907.07,653735.46,101616.18,389645.0,408134.92
2036,92662.93,453649.79,661491.77,102790.98,394119.82,412822.08
2037,93542.21,457940.61,666427.6,103540.27,396967.43,415804.82
2038,94922.44,464683.34,674183.91,104714.2,401442.24,420491.98
2039,96052.15,470200.11,680529.98,105675.64,405103.46,424326.93
2040,97681.13,478168.78,689696.53,107057.82,410391.88,429866.3
