year,Base case cost,Modeled residential energy efficiency
2017,880709.004766,812683.955512
2018,962728.942908,874942.976977
2019,1056165.25959,943035.23501
2020,1121487.34099,994499.469657
2021,1171717.62131,1033345.49987
2022,1205794.34117,1058509.16392
2023,1243979.79397,1088827.75321
2024,1271082.7473,1109107.7438
2025,1300489.51527,1131310.55656
2026,1342134.92069,1164894.61073
2027,1380234.45621,1195970.13975
2028,1416702.6247,1225975.34388
2029,1452002.93053,1253474.81826
2030,1487170.05712,1282820.78945
2031,1523331.56777,1311345.13094
