year,Base case diesel consumed,Modeled non-residential ashp
2017,574.848261329,-482.370880686
2018,574.848261329,-482.370880686
2019,574.848261329,-482.370880686
2020,574.848261329,-482.370880686
2021,574.848261329,-482.370880686
2022,574.848261329,-482.370880686
2023,574.848261329,-482.370880686
2024,574.848261329,-482.370880686
2025,574.848261329,-482.370880686
2026,574.848261329,-482.370880686
2027,574.848261329,-482.370880686
2028,574.848261329,-482.370880686
2029,574.848261329,-482.370880686
2030,574.848261329,-482.370880686
2031,574.848261329,-482.370880686
