year,population
2003,1312.0
2004,1308.0
2005,1348.0
2006,1332.0
2007,1291.0
2008,1319.0
2009,1345.0
2010,1405.0
2011,1428.0
2012,1440.0
2013,1465.0
2014,1485.0
2015,1506.0
2016,1531.0
2017,1558.0
2018,1580.0
2019,1592.0
2020,1604.0
2021,1619.0
2022,1627.0
2023,1633.0
2024,1634.0
2025,1636.0
2026,1640.0
2027,1648.0
2028,1659.0
2029,1630.0
2030,1610.0
2031,1599.0
2032,1616.0
2033,1639.0
2034,1661.0
2035,1674.0
2036,1672.0
2037,1659.0
2038,1649.0
2039,1651.0
2040,1662.0
