year,Base case cost,Modeled residential energy efficiency
2017,1362861.36324,1704609.48165
2018,1422018.14326,1759138.97723
2019,1485555.83378,1816314.15162
2020,1528033.32769,1855754.99012
2021,1563197.70501,1888894.93049
2022,1588803.33659,1912765.3304
2023,1604849.07976,1927798.85509
2024,1613144.79624,1935082.35311
2025,1625399.74892,1946325.08731
2026,1640097.09732,1959721.01195
2027,1661724.33571,1980191.42924
2028,1686382.3871,2003837.26215
2029,1656457.30407,1972610.75537
2030,1633581.28673,1949011.72484
2031,1628504.47912,1942488.89083
2032,1663864.30061,1976547.28857
2033,1709298.26488,2020535.22646
2034,1755373.92704,2065164.86223
2035,1781134.89667,2089913.61338
2036,1794788.65679,2101976.74448
