year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,27516.15,211822.94,380300.12,14360.86,111449.03,270220.51
2018,29069.94,224837.06,406910.51,15131.21,116380.84,285991.46
2019,31299.78,243236.34,442879.23,16181.75,123353.41,307167.35
2020,32120.91,251762.84,463489.11,16870.03,126584.6,319361.01
2021,32761.01,258045.52,480763.6,17341.06,128965.47,329593.29
2022,33171.22,262533.15,495300.62,17720.97,130666.1,338220.8
2023,33411.85,265674.49,500620.91,18030.18,131856.53,341302.18
2024,33513.81,267918.3,511595.54,18316.5,132706.85,347851.3
2025,33723.69,271059.65,524241.59,18653.07,133897.29,355358.82
2026,33981.03,274649.75,537831.46,19020.2,135257.79,363401.26
2027,34165.95,277791.09,550791.0,19378.24,136448.22,371070.38
2028,34214.62,280483.67,563087.8,19786.9,137468.6,378349.44
2029,34437.41,284073.77,584727.7,20183.01,138829.1,391191.37
2030,34434.79,285868.82,595677.37,20486.63,139509.35,397679.2
2031,34697.55,289907.69,611000.19,20918.75,141039.91,406663.33
2032,34898.14,293497.79,625649.45,21332.27,142400.41,415251.84
2033,35141.61,297536.66,641350.62,21779.74,143930.98,424430.99
2034,35336.11,301575.53,657246.38,22270.92,145461.54,433710.44
2035,35406.83,304268.1,670635.0,22651.62,146481.91,441552.29
2036,35628.5,308306.97,686887.49,23115.4,148012.48,451015.62
2037,35647.83,310550.78,699645.79,23467.31,148862.79,458484.14
2038,35858.54,314589.65,716244.2,23938.91,150393.35,468125.77
2039,35895.99,317730.99,731149.57,24419.77,151583.79,476797.87
2040,36131.89,322218.62,757552.59,24939.4,153284.42,492191.81
