year,Base case cost,Modeled residential energy efficiency
2017,650520.631841,623281.664873
2018,692901.974468,656495.016621
2019,750046.582738,701699.32472
2020,782850.115003,727798.961342
2021,810356.892941,749831.996584
2022,833521.421143,768516.123163
2023,841923.087477,773193.945753
2024,859446.834511,787513.651736
2025,879600.408868,804039.495485
2026,901232.719191,821854.860814
2027,921861.378232,838947.449864
2028,941437.2393,855267.054562
2029,975919.06709,886064.6386
2030,993356.567751,900802.424796
2031,1017663.51687,921272.906872
2032,1040901.28578,940950.019711
2033,1065781.61296,962073.382779
2034,1090956.82029,983529.985471
2035,1112187.28664,1001786.07203
2036,1137903.10758,1023857.33119
