year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,156204.87,276866.96,0.0,111052.23,158334.12
2018,0.0,168042.74,282267.72,0.0,115874.06,161904.73
2019,0.0,184888.94,298779.26,0.0,122735.89,171492.41
2020,0.0,193084.38,299781.7,0.0,126074.08,172561.65
2021,0.0,198548.02,297861.17,0.0,128299.54,171949.21
2022,0.0,203101.04,302119.24,0.0,130154.09,174434.71
2023,0.0,205832.86,297357.56,0.0,131266.82,172182.91
2024,0.0,208109.37,292067.82,0.0,132194.1,169629.67
2025,0.0,211296.49,294905.31,0.0,133492.28,171295.48
2026,0.0,214938.91,290627.13,0.0,134975.92,169350.39
2027,0.0,217670.73,285415.53,0.0,136088.65,166865.9
2028,0.0,220402.54,287724.96,0.0,137201.38,168230.28
2029,0.0,223589.66,282703.98,0.0,138499.56,165872.71
2030,0.0,225866.17,276810.94,0.0,139426.84,163007.46
2031,0.0,229508.6,279726.57,0.0,140910.48,164742.02
