year,Base case cost,Modeled diesel efficiency
2019,109734.580372,262668.821132
2020,117603.99251,266004.626438
2021,123097.935778,267270.403721
2022,127735.12757,267844.707825
2023,130630.612171,266920.985476
2024,133095.958269,265689.571238
2025,136453.311145,265350.462225
2026,140265.481237,265504.305915
2027,142920.348389,264683.675486
2028,145865.190415,264202.458703
2029,149264.849656,264208.736072
2030,151786.60424,263489.206925
2031,155655.182817,264064.657899
2032,159223.20993,264435.820219
2033,163112.94169,265166.765401
2034,167464.541725,266383.337224
2035,170037.4165,266047.09131
2036,174075.244332,267105.321511
2037,177114.394295,267316.893655
2038,181515.351756,268826.268586
