year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,25900.12,222243.12,179261.45,47660.81,136710.09,127980.0
2018,27633.69,236940.12,195105.0,47716.57,144101.55,131535.0
2019,30046.22,257426.83,215571.5,47773.92,154404.8,135090.0
2020,31162.35,266779.47,229026.81,47832.34,159108.45,138645.0
2021,31968.21,273459.92,240934.32,47891.67,162468.21,142200.0
2022,32567.32,278358.91,251790.57,47951.98,164932.03,145755.0
2023,32959.21,281476.46,254138.98,48013.29,166499.91,145755.0
2024,33352.0,284594.0,263895.54,48075.26,168067.8,149310.0
2025,33745.51,287711.55,273787.76,48137.5,169635.68,152865.0
2026,34244.15,291719.82,284544.75,48199.62,171651.53,156420.0
2027,34691.22,295282.73,295101.92,48261.7,173443.4,159975.0
2028,35086.71,298400.27,305430.18,48323.96,175011.29,163530.0
2029,35535.79,301963.18,316287.73,48387.44,176803.16,167085.0
2030,35828.38,304189.99,326090.37,48451.25,177923.07,170640.0
2031,36384.15,308643.63,338054.94,48515.53,180162.91,174195.0
