year,Base case cost,Modeled non-residential energy efficiency
2017,654073.705297,612310.059914
2018,685970.42811,639266.49922
2019,728737.312102,675822.853494
2020,748873.008273,692467.021223
2021,762415.765841,703288.025711
2022,772929.046657,711477.529539
2023,780412.850723,717034.904098
2024,786114.923863,721021.703549
2025,793064.742828,726095.649592
2026,801439.412356,732526.05042
2027,808923.216422,738182.196073
2028,814625.289562,742265.451683
2029,822465.97399,748231.669749
2030,827811.166767,752095.737157
2031,836185.836295,758639.791172
