year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,52275.46,291806.93,178211.45,92735.76,362266.78,162007.24
2018,55430.17,309428.44,188293.83,96383.47,376541.99,168391.18
2019,59641.51,332923.78,201736.99,101323.94,395813.53,177009.49
2020,61653.23,344137.47,208153.05,103616.56,404735.54,180999.46
2021,62993.16,351613.26,212430.42,105171.64,410802.51,183712.63
2022,64050.88,357487.1,224528.79,106375.68,415441.95,190808.69
2023,64823.43,361758.98,227071.97,107219.56,418653.87,192283.9
2024,65406.7,364962.89,228979.36,107886.77,421152.04,193431.28
2025,66082.77,368700.78,231204.64,108728.02,424363.96,194906.49
2026,66943.36,373506.65,234065.72,109640.09,427932.76,196545.61
2027,67703.67,377778.53,236608.9,110447.22,431144.69,198020.81
2028,68275.29,380982.44,238516.28,111079.62,433642.85,199168.2
2029,69044.04,385254.32,241059.46,112003.16,437211.65,200807.31
2030,69614.52,388458.23,242966.85,112540.83,439352.94,201790.79
2031,70469.45,393264.1,245827.93,113436.56,442921.74,203429.9
2032,71331.97,398069.96,248689.01,114445.88,446847.42,205232.94
2033,72187.62,402875.83,251550.08,115435.27,450773.11,207035.97
2034,73142.66,408215.68,254729.06,116435.5,454698.79,208839.0
2035,73715.45,411419.59,256636.44,117071.53,457196.95,209986.38
2036,74673.97,416759.44,259815.42,118081.81,461122.64,211789.41
2037,75247.46,419963.35,261722.81,118719.87,463620.8,212936.79
2038,76199.12,425303.2,264901.78,119801.94,467903.36,214903.74
2039,76960.23,429575.08,257037.29,120520.82,470758.41,210525.16
2040,77910.86,434914.93,260092.56,121600.16,475040.97,212440.34
