year,Base case cost,Modeled transmission and interties
2021,117824.745653,
2022,122076.001642,
2023,125067.813132,
2024,127997.625637,
2025,131017.552945,
2026,134674.772147,
2027,138011.182647,
2028,141022.458934,
2029,144753.211816,
2030,147456.655934,
2031,151897.51347,
2032,156064.422003,
2033,160584.580567,
2034,165507.011616,
2035,168694.912919,
2036,173695.924077,
2037,176570.946781,
2038,181648.375292,
2039,185672.541976,
2040,191202.707262,
