year,annotation,Electricity price ($/kwh)
2002,,0.32
2003,,0.32
2004,,0.32
2005,,0.32
2006,,0.32
2007,,0.32
2008,,0.32
2009,,0.32
2010,,0.32
2011,,0.32
2012,,0.32
2013,,0.32
2014,,0.32
2015,,0.32
2016,start of forecast,0.1
2017,,0.13
2018,,0.16
2019,,0.19
2020,,0.21
2021,,0.22
2022,,0.23
2023,,0.23
2024,,0.24
2025,,0.24
2026,,0.25
2027,,0.25
2028,,0.26
2029,,0.27
2030,,0.27
2031,,0.28
2032,,0.28
2033,,0.29
2034,,0.3
2035,,0.3
2036,,0.31
2037,,0.32
2038,,0.32
2039,,0.33
2040,,0.34
