year,Base case cost,Modeled solar power (pv)
2016,20757.9609408,
2017,25647.9247071,
2018,29375.8919602,
2019,34717.9033033,
2020,37660.4443438,
2021,39612.1291393,
2022,41384.0226455,
2023,42572.6614203,
2024,43924.6977993,
2025,45141.452393,
2026,46770.1022904,
2027,48303.3400754,
2028,49736.8402372,
2029,51439.0238147,
2030,52790.0883957,
2031,54976.9800386,
2032,56889.9226777,
2033,59156.115348,
2034,61599.1839137,
2035,63209.3090911,
