year,Base case cost,Modeled residential energy efficiency
2017,603256.017091,587379.57539
2018,643319.941703,624106.263255
2019,694673.343477,671010.016034
2020,736436.180005,710649.156451
2021,761218.357746,734015.536785
2022,783421.31125,755106.078039
2023,813402.529296,784379.397382
2024,832191.013427,802459.982809
2025,851185.266297,820746.336975
2026,872526.106718,841177.02192
2027,905003.417573,872845.305685
2028,923647.45162,890882.569414
2029,944726.259822,911152.350526
2030,962608.53757,928528.986343
2031,985272.177024,950282.47032
2032,1021889.20301,985888.212442
2033,1045228.93975,1008317.7937
2034,1070050.62337,1032128.19346
2035,1090237.92295,1051708.72273
2036,1115588.72619,1076048.2421
