year,Base case cost,Modeled transmission and interties
2021,236878.089517,
2022,243473.303146,
2023,247870.112232,
2024,251717.320183,
2025,256663.730405,
2026,262159.741762,
2027,266556.550849,
2028,270757.690421,
2029,275710.575001,
2030,279012.498055,
2031,284515.703145,
2032,290569.228744,
2033,296459.456623,
2034,302520.895327,
2035,306378.174503,
2036,312439.613207,
2037,316296.892382,
2038,322358.331086,
2039,326766.650144,
2040,333379.12873,
