year,Base case cost,Modeled transmission and interties
2021,270253.178937,
2022,275594.150853,
2023,279866.928385,
2024,283071.511535,
2025,286810.191876,
2026,291617.0666,
2027,294908.238234,
2028,298107.965954,
2029,302374.269581,
2030,305040.709348,
2031,308837.654838,
2032,313629.963275,
2033,318422.271712,
2034,323214.580149,
2035,326409.45244,
2036,330698.414736,
2037,333888.431599,
2038,338673.456892,
2039,342395.143232,
2040,347180.168525,
