year,Base case cost,Modeled wind power
2019,250050.102966,
2020,260825.218434,
2021,268793.402296,
2022,274105.524871,
2023,278355.222931,
2024,281542.496476,
2025,285260.982279,
2026,290041.892596,
2027,293312.869691,
2028,296495.287807,
2029,300738.511962,
2030,303390.527059,
2031,307164.393075,
2032,311930.737106,
2033,316697.081136,
2034,321463.425167,
2035,324640.987854,
2036,328903.985743,
2037,332076.693001,
2038,336835.753888,
