year,Base case cost,Modeled residential energy efficiency
2017,362020.278591,350445.303046
2018,393212.16681,378479.036645
2019,434324.064854,415149.779755
2020,448489.704193,427242.880124
2021,470128.926007,447500.409293
2022,490140.074114,466425.941749
2023,508361.316626,483857.645606
2024,512732.305922,487636.480911
2025,530602.657952,504815.986618
2026,550253.670185,523578.767864
2027,556369.357044,528904.916068
2028,574140.557079,546083.962112
2029,593728.37996,564882.246338
2030,611967.094332,582528.806719
2031,619332.737706,589006.219106
2032,640458.218231,609243.468644
2033,661907.362528,629804.381955
2034,684552.519378,651462.615486
2035,689786.612065,656104.554182
2036,712899.283252,678230.302049
