year,Base case cost,Modeled solar power (pv)
2016,81369.1173485,
2017,97590.352082,
2018,109353.49622,
2019,126273.922106,
2020,134273.386008,
2021,140249.378762,
2022,145195.110366,
2023,148605.011832,
2024,151297.794167,
2025,154374.235237,
2026,158718.78197,
2027,162212.347335,
2028,165503.924144,
2029,169042.907053,
2030,171845.647655,
2031,176353.936589,
2032,180339.923757,
2033,184923.5102,
2034,189936.172922,
2035,192847.676592,
