year,Base case cost,Modeled residential energy efficiency
2017,465331.917804,466921.032665
2018,498170.56554,497672.598392
2019,541399.039424,538270.027063
2020,567518.207301,562841.458545
2021,589770.418675,583815.068653
2022,597808.567725,590792.540663
2023,615184.284562,607223.438292
2024,630940.046572,622149.907736
2025,647805.126924,638148.30786
2026,655349.26954,644737.203107
2027,673506.598802,662003.000307
2028,689944.192927,677663.340102
2029,697754.416368,684555.974635
2030,713498.443441,699597.836384
2031,733413.663059,718619.12469
2032,753594.963502,737917.908405
2033,761804.308182,745255.883413
2034,783427.528001,765967.755726
2035,801112.375996,782955.341395
2036,810647.229689,791599.859744
