year,population
2003,378.0
2004,398.0
2005,396.0
2006,404.0
2007,416.0
2008,411.0
2009,380.0
2010,408.0
2011,414.0
2012,418.0
2013,422.0
2014,428.0
2015,432.0
2016,437.0
2017,443.0
2018,449.0
2019,454.0
2020,461.0
2021,466.0
2022,471.0
2023,476.0
2024,481.0
2025,487.0
2026,492.0
2027,500.0
2028,505.0
2029,513.0
2030,519.0
2031,526.0
2032,532.0
2033,538.0
2034,545.0
2035,551.0
2036,557.0
2037,563.0
2038,569.0
2039,575.0
2040,584.0
