year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,72391.26,175504.6,473505.77,9210.39,212564.08,278024.67
2018,77461.83,186862.58,512843.35,9890.18,223234.35,297595.95
2019,84262.19,202250.8,556823.17,10764.35,237690.86,319857.38
2020,87685.65,209212.14,580798.55,11348.77,244230.7,331729.53
2021,90266.45,214341.55,607641.04,11809.0,249049.54,344539.12
2022,92208.96,218005.41,624114.31,12190.59,252491.56,352476.34
2023,93708.8,220570.12,637946.34,12533.29,254900.98,359045.63
2024,95064.28,222768.44,650966.43,12864.31,256966.19,365186.37
2025,96608.72,225333.14,672471.22,13229.37,259375.61,375134.58
2026,98507.3,228630.62,688813.58,13650.05,262473.43,382915.95
2027,100230.47,231195.32,710891.3,14109.59,264882.85,393093.6
2028,101703.32,233393.64,724614.05,14500.18,266948.06,399515.71
2029,103681.58,236324.73,748249.62,15027.31,269701.68,410420.6
2030,104861.59,237790.27,760197.12,15392.95,271078.49,415924.99
2031,106868.39,241087.75,785433.78,15865.48,274176.32,427574.45
2032,108887.08,244385.23,803116.6,16342.98,277274.14,435892.6
2033,110927.61,247682.7,829034.3,16830.79,280371.96,447814.78
2034,113064.36,250980.18,847203.57,17368.51,283469.78,456327.73
2035,114616.18,253178.5,870361.12,17793.9,285535.0,466834.37
2036,116698.84,256475.97,888984.41,18300.23,288632.82,475529.13
2037,118319.89,258674.29,912660.85,18760.42,290698.03,486243.55
2038,120343.67,261971.77,931738.17,19233.17,293795.86,495120.13
2039,122166.86,264536.47,948607.85,19731.75,296205.27,502905.84
2040,124899.85,268566.72,979133.04,20443.53,299991.5,516879.89
