year,Base case cost,Modeled non-residential energy efficiency
2017,352604.37766,404345.689428
2018,380706.359507,432127.054799
2019,419686.527877,470662.497088
2020,438723.35429,489482.131695
2021,451414.571899,502028.554766
2022,461386.242877,511886.458607
2023,468638.367225,519055.843219
2024,474077.460486,524432.881678
2025,481329.584834,531602.26629
2026,489488.224725,539667.823978
2027,496740.349073,546837.20859
2028,502179.442334,552214.247049
2029,510338.082225,560279.804737
2030,514870.659943,564760.67012
2031,523935.815378,573722.400885
