year,annotation,Electricity price ($/kwh)
2002,,0.38
2003,,0.39
2004,,0.41
2005,,0.44
2006,,0.47
2007,,0.47
2008,,0.48
2009,,0.59
2010,,0.6
2011,,0.59
2012,,0.61
2013,,0.6
2016,start of forecast,0.31
2017,,0.33
2018,,0.35
2019,,0.38
2020,,0.39
2021,,0.4
2022,,0.41
2023,,0.41
2024,,0.42
2025,,0.42
2026,,0.43
2027,,0.43
2028,,0.44
2029,,0.44
2030,,0.44
2031,,0.45
2032,,0.46
2033,,0.46
2034,,0.47
2035,,0.47
2036,,0.48
2037,,0.48
2038,,0.49
2039,,0.49
2040,,0.5
