year,Base case cost,Modeled transmission and interties
2021,801322.988329,
2022,827519.173444,
2023,846232.429032,
2024,862503.277778,
2025,881455.287162,
2026,905707.334225,
2027,924929.239205,
2028,942202.557304,
2029,964838.196681,
2030,979187.151517,
2031,1002108.99886,
2032,1027278.98754,
2033,1052029.30339,
2034,1076921.98176,
2035,1094518.58139,
2036,1120298.05957,
2037,1138133.41301,
2038,1163577.74611,
2039,1184367.12166,
2040,1212821.8287,
