year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,39911.91,910715.39,2016.91,80586.89,472904.13,148246.74
2018,44678.07,1017772.0,2301.93,80613.76,472904.13,150563.09
2019,51195.68,1164270.52,2662.36,80638.49,472904.13,151721.27
2020,54220.64,1231885.23,2873.39,80661.92,472904.13,154037.63
2021,56373.22,1279778.97,3014.62,80684.94,472904.13,155195.8
2022,57900.08,1313586.32,3124.26,80705.94,472904.13,156353.98
2023,59050.95,1338941.84,3215.0,80725.38,472904.13,157512.16
2024,59952.66,1358662.79,3293.14,80744.96,472904.13,158670.34
2025,61104.27,1384018.31,3417.06,80763.59,472904.13,160986.69
2026,62507.82,1415008.38,3525.81,80782.56,472904.13,162144.87
2027,63537.38,1437546.61,3614.57,80802.11,472904.13,163303.05
2028,64568.15,1460084.85,3704.35,80821.9,472904.13,164461.22
2029,65847.06,1488257.64,3809.66,80839.23,472904.13,165619.4
2030,66500.12,1502344.04,3879.63,80856.92,472904.13,166777.58
2031,67908.63,1533334.11,3994.55,80875.83,472904.13,167935.76
