year,Base case cost,Modeled transmission and interties
2021,5264813.01182,
2022,5413826.01417,
2023,5526344.65881,
2024,5616617.23166,
2025,5729677.80488,
2026,5866529.23562,
2027,5968404.09437,
2028,6071519.02457,
2029,6197512.59799,
2030,6263691.52761,
2031,6403082.88696,
2032,6542856.10345,
2033,6684096.96283,
2034,6825762.10793,
2035,6932118.96675,
2036,7074574.82614,
2037,7169657.25622,
2038,7324853.25867,
2039,7444548.11771,
2040,7601832.76305,
