year,Base case diesel consumed,Modeled non-residential ashp
2017,10566.8963729,-12404.6174583
2018,10566.8963729,-12404.6174583
2019,10566.8963729,-12404.6174583
2020,10566.8963729,-12404.6174583
2021,10566.8963729,-12404.6174583
2022,10566.8963729,-12404.6174583
2023,10566.8963729,-12404.6174583
2024,10566.8963729,-12404.6174583
2025,10566.8963729,-12404.6174583
2026,10566.8963729,-12404.6174583
2027,10566.8963729,-12404.6174583
2028,10566.8963729,-12404.6174583
2029,10566.8963729,-12404.6174583
2030,10566.8963729,-12404.6174583
2031,10566.8963729,-12404.6174583
