year,annotation,line losses
2002,,0.16
2003,,0.16
2004,,0.17
2005,,0.09
2006,,0.08
2007,,0.1
2008,,0.09
2009,,0.05
2010,,0.01
2011,,0.11
2012,,0.08
2013,,0.09
2014,start of forecast,0.09
2015,,0.09
2016,,0.09
2017,,0.09
2018,,0.09
2019,,0.09
2020,,0.09
2021,,0.09
2022,,0.09
2023,,0.09
2024,,0.09
2025,,0.09
2026,,0.09
2027,,0.09
2028,,0.09
2029,,0.09
2030,,0.09
2031,,0.09
2032,,0.09
2033,,0.09
2034,,0.09
2035,,0.09
2036,,0.09
2037,,0.09
2038,,0.09
2039,,0.09
2040,,0.09
