year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,77028.6,581464.07,962577.99,48579.65,422535.96,476362.27
2018,81533.68,614870.44,1035043.88,50457.82,437330.63,501304.88
2019,87527.5,659412.28,1127951.75,52923.4,457056.85,532552.71
2020,90409.61,680445.92,1183929.56,54195.46,466372.01,552218.53
2021,92472.58,695293.2,1230563.66,55151.64,472947.41,568940.53
2022,94044.9,706428.66,1271613.91,55920.05,477878.97,583902.45
2023,95124.48,713852.29,1306744.81,56497.31,481166.67,597011.11
2024,96041.64,720038.66,1332635.55,57014.15,483906.42,606506.02
2025,97125.22,727462.3,1368549.26,57597.21,487194.13,619832.1
2026,98375.73,736123.21,1407206.47,58247.23,491029.78,633989.9
2027,99626.53,744784.12,1446385.56,58896.3,494865.43,648292.66
2028,100546.6,750970.49,1481345.05,59414.26,497605.19,661283.98
2029,101812.12,759631.4,1521493.33,60091.02,501440.84,675855.92
2030,102578.46,764580.49,1554827.62,60566.04,503632.64,688326.13
2031,103839.51,773241.4,1595907.81,61230.76,507468.3,703156.9
2032,105256.81,783139.59,1631942.59,61939.78,511851.9,715678.46
2033,106505.18,791800.5,1674016.83,62575.76,515687.56,730785.32
2034,107921.24,801698.69,1710921.39,63279.52,520071.16,743548.46
2035,108841.48,807885.05,1740440.4,63789.98,522810.91,754051.09
2036,110434.6,819020.51,1789132.36,64579.02,527742.47,771135.46
2037,111199.39,823969.6,1825150.57,65043.39,529934.27,784351.11
2038,112798.05,835105.06,1866389.11,65840.8,534865.82,798387.71
2039,113890.05,842528.7,1899919.02,66423.95,538153.53,810074.09
2040,115479.76,853664.16,1950773.03,67200.79,543085.08,827758.95
