year,Base case cost,Modeled wind power
2019,367366.026252,
2020,394894.14678,
2021,415753.632252,
2022,433287.573813,
2023,447070.066632,
2024,459610.5373,
2025,473770.087901,
2026,489528.117096,
2027,505516.747507,
2028,518613.949007,
2029,535612.267468,
2030,548169.561682,
2031,565063.270692,
2032,582830.997876,
2033,599021.719291,
2034,616948.298902,
2035,630456.885609,
2036,650990.17692,
2037,663905.138289,
2038,684929.670918,
