year,Base case cost,Modeled residential energy efficiency
2017,1438940.25928,1395640.02065
2018,1536348.76327,1469642.6422
2019,1660504.45483,1564820.38081
2020,1736148.08499,1623701.62866
2021,1799504.19084,1673612.03275
2022,1855516.36017,1718221.11551
2023,1903755.92225,1757097.00867
2024,1939141.56712,1783884.48862
2025,1988381.36089,1824017.78105
2026,2041196.37874,1867214.98319
2027,2094678.21772,1911200.1794
2028,2142629.03127,1951043.47424
2029,2197349.25234,1996500.94508
2030,2243153.74423,2035061.72447
2031,2299064.71732,2081933.00466
2032,2347621.04525,2120921.86739
2033,2404802.15382,2169276.0071
2034,2454469.85029,2209583.97671
2035,2494491.48968,2242252.30771
2036,2560267.82553,2298231.63584
