year,Base case cost,Modeled transmission and interties
2021,516906.126026,
2022,533087.502655,
2023,547753.628987,
2024,559202.186787,
2025,572427.889997,
2026,587458.798808,
2027,600664.35624,
2028,612263.287883,
2029,627911.520889,
2030,638509.639063,
2031,654139.165275,
2032,671096.154355,
2033,688179.774038,
2034,705390.024326,
2035,717704.131084,
2036,735446.805503,
2037,746170.115297,
2038,766259.053353,
2039,780470.460697,
2040,798405.95899,
