year,Base case cost,Modeled solar power (pv)
2016,258377.200729,
2017,312323.633457,
2018,352705.244699,
2019,405631.06527,
2020,434011.379764,
2021,454198.216519,
2022,468604.469948,
2023,482067.049073,
2024,492444.511064,
2025,504452.097515,
2026,518121.566467,
2027,530108.928915,
2028,540708.438056,
2029,554964.235725,
2030,564758.446719,
2031,578989.651056,
2032,594348.757871,
2033,609832.501839,
2034,625444.12682,
2035,636759.042909,
