year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,35891.29,492721.16,439922.7,18043.57,270004.0,236920.79
2018,37833.65,521646.65,477877.4,18993.68,282288.35,253816.01
2019,40423.33,559869.63,518792.84,20227.02,298521.25,271645.48
2020,41575.97,578464.59,549846.69,20907.97,306418.33,285470.44
2021,42275.11,590861.24,568614.36,21413.93,311683.06,293751.71
2022,42745.75,600158.72,592145.32,21833.57,315631.6,304311.55
2023,43065.94,607390.09,606592.78,22194.25,318702.69,310724.99
2024,43234.62,612555.36,626734.68,22497.05,320896.32,319816.24
2025,43474.46,618753.68,648180.48,22831.42,323528.68,329449.31
2026,43855.91,627018.11,664354.31,23229.77,327038.5,336566.15
2027,44093.01,633216.43,686371.69,23565.01,329670.86,346417.84
2028,44258.6,638381.69,699702.4,23868.09,331864.5,352317.99
2029,44542.55,645613.07,723346.74,24252.49,334935.58,362835.06
2030,44687.58,650778.34,737012.95,24570.05,337129.22,368863.53
2031,45050.72,659042.76,762383.67,24979.0,340639.03,380084.0
2032,45361.95,666274.14,778757.09,25341.13,343710.12,387234.12
2033,45748.36,674538.56,804798.79,25731.45,347219.94,398711.23
2034,46132.72,682802.99,822836.46,26122.73,350729.75,406540.99
2035,46370.08,689001.31,838614.23,26453.69,353362.11,413420.2
2036,46735.43,697265.74,857024.67,26858.06,356871.93,421392.54
2037,46882.19,702431.01,880509.03,27170.97,359065.56,431762.27
2038,47237.28,710695.44,899379.22,27581.91,362575.38,439910.46
2039,47533.24,717926.81,917156.72,27951.9,365646.47,447597.63
2040,47973.0,727224.29,946651.95,28383.3,369595.01,460438.78
