year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,729434.0,276811.0,452623.0
2006,,757701.0,291076.0,466625.0
2007,,741560.0,281045.0,460515.0
2008,,816889.0,296272.0,520617.0
2009,,839644.0,313835.0,525809.0
2010,,822629.0,297343.0,525286.0
2011,,789309.0,288404.0,500905.0
2012,,775115.0,289692.0,485423.0
2013,,792700.0,285854.0,506846.0
2014,start of forecast,789466.0,291741.0,497725.0
2015,,790987.0,293262.0,497725.0
2016,,792581.0,294857.0,497725.0
2017,,794219.0,296494.0,497725.0
2018,,795910.0,298186.0,497725.0
2019,,797657.0,299933.0,497725.0
2020,,799417.0,301692.0,497725.0
2021,,801157.0,303432.0,497725.0
2022,,802894.0,305169.0,497725.0
2023,,804613.0,306888.0,497725.0
2024,,806341.0,308616.0,497725.0
2025,,808052.0,310328.0,497725.0
2026,,809755.0,312030.0,497725.0
2027,,811417.0,313693.0,497725.0
2028,,813046.0,315322.0,497725.0
2029,,814851.0,317126.0,497725.0
2030,,816591.0,318866.0,497725.0
2031,,818252.0,320528.0,497725.0
2032,,819725.0,322000.0,497725.0
2033,,821125.0,323400.0,497725.0
2034,,822507.0,324782.0,497725.0
2035,,823918.0,326193.0,497725.0
2036,,825385.0,327660.0,497725.0
2037,,826906.0,329181.0,497725.0
2038,,828388.0,330663.0,497725.0
2039,,829766.0,332041.0,497725.0
2040,,831061.0,333337.0,497725.0
