year,Base case cost,Modeled transmission and interties
2021,8167807.44114,
2022,8439063.03882,
2023,8650221.25436,
2024,8800921.97308,
2025,8981951.4369,
2026,9223077.64997,
2027,9404119.77161,
2028,9554826.81923,
2029,9766021.74242,
2030,9916940.17547,
2031,10128151.5538,
2032,10369515.7337,
2033,10610667.2624,
2034,10882191.2056,
2035,11033145.7134,
2036,11304689.9092,
2037,11455659.6064,
2038,11697076.9491,
2039,11908356.6796,
2040,12210090.3845,
