year,population
2003,328.0
2004,307.0
2005,313.0
2006,333.0
2007,349.0
2008,353.0
2009,351.0
2010,354.0
2011,353.0
2012,357.0
2013,359.0
2014,361.0
2015,366.0
2016,370.0
2017,374.0
2018,378.0
2019,382.0
2020,390.0
2021,394.0
2022,398.0
2023,402.0
2024,406.0
2025,411.0
2026,416.0
2027,420.0
2028,427.0
2029,432.0
2030,438.0
2031,443.0
2032,448.0
2033,453.0
2034,460.0
2035,465.0
2036,471.0
2037,476.0
2038,481.0
2039,488.0
2040,494.0
