year,Base case cost,Modeled wind power
2019,140575.230978,
2020,149847.307794,
2021,156677.654924,
2022,161788.474105,
2023,165246.635868,
2024,168187.983954,
2025,172044.503025,
2026,176377.713456,
2027,180289.639539,
2028,184161.443304,
2029,188588.272478,
2030,191211.507893,
2031,196152.284866,
2032,201079.687732,
2033,206095.932876,
2034,211578.361152,
2035,215261.972135,
2036,220384.254836,
2037,223645.626178,
2038,229288.54373,
