year,Base case cost,Modeled solar power
2020,87136.4634147,
2021,90538.9024389,
2022,93079.390244,
2023,94837.3170731,
2024,96266.3414635,
2025,98012.9268293,
2026,100128.109756,
2027,101880.365854,
2028,103343.414634,
2029,104933.699187,
2030,106137.235772,
2031,108295.691057,
2032,110448.495935,
2033,112635.203252,
2034,114946.219512,
2035,116370.121951,
2036,118675.487805,
2037,120099.390244,
2038,122427.357724,
2039,124218.536585,
