year,Base case diesel consumed,Modeled diesel efficiency
2019,23250.0,21136.3636364
2020,23250.0,21136.3636364
2021,23250.0,21136.3636364
2022,23250.0,21136.3636364
2023,23250.0,21136.3636364
2024,23250.0,21136.3636364
2025,23250.0,21136.3636364
2026,23250.0,21136.3636364
2027,23250.0,21136.3636364
2028,23250.0,21136.3636364
2029,23166.6666667,21060.6060606
2030,23166.6666667,21060.6060606
2031,23166.6666667,21060.6060606
2032,23166.6666667,21060.6060606
2033,23166.6666667,21060.6060606
2034,23166.6666667,21060.6060606
2035,23166.6666667,21060.6060606
2036,23166.6666667,21060.6060606
2037,23166.6666667,21060.6060606
2038,23166.6666667,21060.6060606
