year,Base case cost,Modeled water and wastewater efficiency
2017,451722.446795,
2018,483698.835494,
2019,524486.495303,
2020,551040.977355,
2021,573071.289817,
2022,593951.075846,
2023,612670.844644,
2024,630927.42303,
2025,649556.493932,
2026,671479.276958,
2027,691851.040612,
2028,711630.386937,
2029,733046.278384,
2030,752773.408127,
2031,777254.681458,
