year,population
2003,957.0
2004,918.0
2005,945.0
2006,892.0
2007,1011.0
2008,965.0
2009,1051.0
2010,976.0
2011,991.0
2012,996.0
2013,1000.0
2014,1004.0
2015,1007.0
2016,1010.0
2017,1012.0
2018,1013.0
2019,1014.0
2020,1015.0
2021,1015.0
2022,1015.0
2023,1014.0
2024,1013.0
2025,1012.0
2026,1011.0
2027,1008.0
2028,1005.0
2029,1003.0
2030,999.0
2031,995.0
2032,989.0
2033,982.0
2034,975.0
2035,968.0
2036,961.0
2037,955.0
2038,948.0
2039,940.0
2040,932.0
