year,Base case diesel consumed,Modeled biomass for heat (pellet)
2017,14169.0,
2018,14169.0,
2019,14169.0,
2020,13434.0,
2021,13434.0,
2022,13434.0,
2023,12698.0,
2024,12698.0,
2025,12698.0,
2026,11963.0,
2027,11963.0,
2028,11963.0,
2029,11227.0,
2030,10491.0,
2031,10491.0,
2032,10491.0,
2033,10491.0,
2034,9756.0,
2035,9756.0,
2036,9756.0,
