year,Base case cost,Modeled biomass for heat (pellet)
2017,33457.5886758,
2018,37283.2186758,
2019,42667.4386758,
2020,42872.2361106,
2021,44618.6561106,
2022,45827.7161106,
2023,44205.8422222,
2024,44967.7222222,
2025,45729.6022222,
2026,44039.6696569,
2027,44877.0796569,
2028,45475.2296569,
2029,43575.6157685,
2030,41243.51188,
2031,42082.79188,
2032,42922.07188,
2033,43866.26188,
2034,41671.0293148,
2035,42158.8293148,
2036,43036.8693148,
