year,Base case cost,Modeled non-residential energy efficiency
2017,1804915.28329,1828644.79624
2018,1914847.2828,1922350.38287
2019,2068085.82757,2055180.25733
2020,2138042.55453,2113130.9589
2021,2188011.64521,2153199.92324
2022,2224655.64505,2181384.40569
2023,2247974.55403,2197681.69766
2024,2271293.46302,2214089.21148
2025,2294612.37201,2230604.3641
2026,2324593.82642,2253224.66197
2027,2351244.00812,2272947.59758
2028,2374562.9171,2289770.76485
2029,2401213.0988,2309691.84386
2030,2417869.46236,2320708.48146
2031,2451182.18949,2346818.55371
