year,Base case diesel consumed,Modeled non-residential ashp
2017,5084.73873866,-5969.04115009
2018,5084.73873866,-5969.04115009
2019,5084.73873866,-5969.04115009
2020,5084.73873866,-5969.04115009
2021,5084.73873866,-5969.04115009
2022,5084.73873866,-5969.04115009
2023,5084.73873866,-5969.04115009
2024,5084.73873866,-5969.04115009
2025,5084.73873866,-5969.04115009
2026,5084.73873866,-5969.04115009
2027,5084.73873866,-5969.04115009
2028,5084.73873866,-5969.04115009
2029,5084.73873866,-5969.04115009
2030,5084.73873866,-5969.04115009
2031,5084.73873866,-5969.04115009
