year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,38510.28,206906.61,147137.11,50035.89,179397.9,213737.97
2018,41125.44,220908.06,156096.28,52124.4,186842.74,222607.89
2019,44636.85,239699.49,174165.54,54928.62,196834.49,239022.1
2020,46226.16,248174.05,179783.18,56200.22,201340.58,244493.98
2021,47330.92,254069.4,183691.1,57083.56,204475.25,248300.5
2022,48153.05,258490.91,186622.05,57737.95,206826.25,251155.4
2023,48691.63,261438.59,188576.01,58162.4,208393.59,253058.66
2024,49166.07,264017.8,190285.73,58537.82,209765.0,254724.01
2025,49713.87,266965.48,185567.24,58973.83,211332.34,251785.25
2026,50406.64,270650.07,194682.14,59528.69,213291.5,259006.35
2027,50957.95,273597.75,196636.1,59968.98,214858.84,260909.61
2028,51368.74,275808.5,198101.57,60295.88,216034.34,262337.06
2029,52024.53,279124.64,200299.78,60834.44,217797.59,264478.23
2030,52465.11,281335.39,208768.32,61197.4,218973.09,270922.76
2031,53101.62,284651.53,211042.82,61712.05,220736.34,273104.33
